.id,crash_date,crash_time,severity
27653,04/23/2024,09:30:00,No injuries
27654,04/23/2024,16:20:00,Injured
27655,04/23/2024,09:00:00,Injured
27656,04/23/2024,22:25:00,Injured
27657,04/23/2024,08:45:00,Injured
27658,04/23/2024,11:55:00,Injured
27659,04/23/2024,16:20:00,No injuries
27660,04/23/2024,06:40:00,No injuries
27661,04/23/2024,01:20:00,No injuries
27662,04/23/2024,11:15:00,Injured
27663,04/23/2024,12:20:00,No injuries
27664,04/23/2024,15:55:00,Injured
27665,04/23/2024,13:45:00,No injuries
27666,04/23/2024,04:03:00,Injured
27667,04/23/2024,15:50:00,Injured
27668,04/23/2024,09:40:00,No injuries
27669,04/23/2024,00:20:00,Injured
27670,04/23/2024,16:34:00,No injuries
27671,04/23/2024,06:18:00,Injured
27672,04/23/2024,11:00:00,No injuries
27673,04/23/2024,09:55:00,Injured
27674,04/23/2024,16:13:00,No injuries
27675,04/23/2024,17:20:00,No injuries
27676,04/23/2024,16:30:00,Injured
27677,04/23/2024,15:50:00,No injuries
27678,04/23/2024,16:23:00,No injuries
27679,04/23/2024,22:40:00,No injuries
27680,04/23/2024,06:38:00,Injured
27681,04/23/2024,13:45:00,No injuries
27682,04/23/2024,03:35:00,Injured
27683,04/23/2024,15:00:00,No injuries
27684,04/23/2024,23:30:00,No injuries
27685,04/23/2024,19:43:00,Injured
27686,04/23/2024,07:29:00,No injuries
27687,04/23/2024,10:45:00,Injured
27688,04/23/2024,15:10:00,Injured
27689,04/23/2024,08:35:00,No injuries
27690,04/23/2024,16:40:00,No injuries
27691,04/23/2024,10:12:00,Injured
27692,04/23/2024,01:15:00,Injured
27693,04/23/2024,08:35:00,Injured
27694,04/23/2024,18:30:00,No injuries
27695,04/23/2024,14:18:00,Injured
27696,04/23/2024,00:00:00,Injured
27697,04/23/2024,02:15:00,No injuries
27698,04/23/2024,08:40:00,No injuries
27699,04/23/2024,08:00:00,Injured
27700,04/23/2024,05:06:00,No injuries
27701,04/23/2024,07:26:00,Injured
27702,04/23/2024,14:20:00,No injuries
27703,04/23/2024,09:39:00,Injured
27704,04/23/2024,09:11:00,No injuries
27705,04/23/2024,23:48:00,Injured
27706,04/23/2024,22:25:00,No injuries
27707,04/23/2024,15:00:00,No injuries
27708,04/23/2024,16:29:00,No injuries
27709,04/23/2024,19:15:00,No injuries
27710,04/23/2024,12:14:00,No injuries
27711,04/23/2024,03:00:00,No injuries
27712,04/23/2024,16:30:00,No injuries
27713,04/23/2024,22:57:00,No injuries
27714,04/23/2024,04:00:00,No injuries
27715,04/23/2024,04:41:00,No injuries
27716,04/23/2024,06:34:00,No injuries
27717,04/23/2024,00:14:00,Injured
27718,04/23/2024,07:45:00,No injuries
27719,04/23/2024,20:21:00,No injuries
27720,04/23/2024,20:10:00,No injuries
27721,04/23/2024,09:00:00,No injuries
27722,04/23/2024,14:19:00,Injured
27723,04/23/2024,12:35:00,No injuries
27724,04/23/2024,07:03:00,No injuries
27725,04/23/2024,17:00:00,Injured
27726,04/23/2024,23:00:00,Injured
27727,04/23/2024,18:00:00,No injuries
27728,04/23/2024,12:48:00,Injured
27729,04/23/2024,09:47:00,Injured
27730,04/23/2024,05:55:00,Injured
27731,04/23/2024,08:57:00,No injuries
27732,04/23/2024,17:18:00,No injuries
27733,04/23/2024,08:00:00,No injuries
27734,04/23/2024,16:28:00,No injuries
27735,04/23/2024,04:57:00,No injuries
27736,04/23/2024,00:00:00,No injuries
27737,04/23/2024,17:19:00,Injured
27738,04/23/2024,10:30:00,No injuries
27739,04/23/2024,14:45:00,No injuries
27740,04/23/2024,08:09:00,Injured
27741,04/23/2024,15:11:00,Injured
27742,04/23/2024,05:45:00,No injuries
27743,04/23/2024,14:33:00,Injured
27744,04/23/2024,00:13:00,Injured
27745,04/23/2024,09:00:00,No injuries
27746,04/23/2024,12:05:00,No injuries
27747,04/23/2024,14:13:00,No injuries
27748,04/23/2024,05:09:00,Injured
27749,04/23/2024,00:05:00,Injured
27750,04/23/2024,13:00:00,No injuries
27751,04/23/2024,14:16:00,No injuries
27752,04/23/2024,06:50:00,No injuries
27753,04/23/2024,10:55:00,No injuries
27754,04/23/2024,11:58:00,No injuries
27755,04/23/2024,16:20:00,Injured
27756,04/23/2024,11:01:00,No injuries
27757,04/23/2024,17:54:00,Injured
27758,04/23/2024,21:50:00,Injured
27759,04/23/2024,19:32:00,No injuries
27760,04/23/2024,07:33:00,Injured
27761,04/23/2024,07:50:00,Injured
27762,04/23/2024,22:00:00,Injured
27763,04/23/2024,23:45:00,No injuries
27764,04/23/2024,07:50:00,No injuries
27765,04/23/2024,23:52:00,Injured
27766,04/23/2024,13:30:00,Injured
27767,04/23/2024,18:00:00,No injuries
27768,04/23/2024,16:28:00,Injured
27769,04/23/2024,20:45:00,No injuries
27770,04/23/2024,14:30:00,Injured
27771,04/23/2024,14:22:00,No injuries
27772,04/23/2024,14:15:00,No injuries
27773,04/23/2024,19:00:00,No injuries
27774,04/23/2024,14:25:00,Injured
27775,04/23/2024,21:30:00,Injured
27776,04/23/2024,03:30:00,No injuries
27777,04/23/2024,15:40:00,Injured
27778,04/23/2024,16:02:00,Injured
27779,04/23/2024,17:00:00,No injuries
27780,04/23/2024,19:00:00,No injuries
27781,04/23/2024,19:45:00,Injured
27782,04/23/2024,07:37:00,Injured
27783,04/23/2024,08:08:00,No injuries
27784,04/23/2024,12:55:00,Injured
27785,04/23/2024,16:25:00,Injured
27786,04/23/2024,14:06:00,No injuries
27787,04/23/2024,09:45:00,No injuries
27788,04/23/2024,21:00:00,Injured
27789,04/23/2024,22:55:00,No injuries
27790,04/23/2024,15:15:00,No injuries
27791,04/23/2024,21:30:00,No injuries
27792,04/23/2024,16:38:00,No injuries
27793,04/23/2024,11:20:00,No injuries
27794,04/23/2024,17:30:00,Injured
27795,04/23/2024,19:10:00,Injured
27796,04/23/2024,10:45:00,No injuries
27797,04/23/2024,12:22:00,No injuries
27798,04/23/2024,01:00:00,No injuries
27799,04/23/2024,11:33:00,No injuries
27800,04/23/2024,21:15:00,Injured
27801,04/23/2024,20:10:00,Injured
27802,04/23/2024,12:23:00,No injuries
27803,04/23/2024,14:22:00,No injuries
27804,04/23/2024,11:45:00,No injuries
27805,04/23/2024,12:25:00,No injuries
27806,04/23/2024,13:10:00,Injured
27807,04/23/2024,10:00:00,Injured
27808,04/23/2024,18:53:00,No injuries
27809,04/23/2024,17:30:00,No injuries
27810,04/23/2024,10:00:00,No injuries
27811,04/23/2024,12:13:00,No injuries
27812,04/23/2024,16:30:00,No injuries
27813,04/24/2024,00:26:00,No injuries
27814,04/24/2024,20:59:00,Injured
27815,04/24/2024,08:27:00,Injured
27816,04/24/2024,18:00:00,Injured
27817,04/24/2024,14:40:00,No injuries
27818,04/24/2024,01:20:00,No injuries
27819,04/24/2024,06:30:00,No injuries
27820,04/24/2024,14:45:00,No injuries
27821,04/24/2024,05:55:00,Injured
27822,04/24/2024,21:40:00,No injuries
27823,04/24/2024,18:55:00,Injured
27824,04/24/2024,07:35:00,No injuries
27825,04/24/2024,09:05:00,Injured
27826,04/24/2024,09:10:00,Injured
27827,04/24/2024,02:40:00,No injuries
27828,04/24/2024,20:16:00,No injuries
27829,04/24/2024,18:43:00,Injured
27830,04/24/2024,13:15:00,No injuries
27831,04/24/2024,08:16:00,Injured
27832,04/24/2024,14:16:00,No injuries
27833,04/24/2024,10:35:00,Injured
27834,04/24/2024,19:50:00,Injured
27835,04/24/2024,17:05:00,Injured
27836,04/24/2024,12:30:00,No injuries
27837,04/24/2024,16:08:00,No injuries
27838,04/24/2024,15:15:00,Injured
27839,04/24/2024,17:12:00,No injuries
27840,04/24/2024,22:56:00,No injuries
27841,04/24/2024,15:38:00,Injured
27842,04/24/2024,09:11:00,No injuries
27843,04/24/2024,21:06:00,Injured
27844,04/24/2024,13:32:00,Injured
27845,04/24/2024,14:20:00,No injuries
27846,04/24/2024,19:05:00,No injuries
27847,04/24/2024,20:44:00,No injuries
27848,04/24/2024,23:50:00,Injured
27849,04/24/2024,22:20:00,Injured
27850,04/24/2024,14:17:00,Injured
27851,04/24/2024,19:54:00,Injured
27852,04/24/2024,01:06:00,Injured
27853,04/24/2024,00:54:00,Injured
27854,04/24/2024,04:40:00,No injuries
27855,04/24/2024,18:53:00,No injuries
27856,04/24/2024,00:50:00,Injured
27857,04/24/2024,17:25:00,No injuries
27858,04/24/2024,15:30:00,No injuries
27859,04/24/2024,20:35:00,No injuries
27860,04/24/2024,12:15:00,No injuries
27861,04/24/2024,14:55:00,Injured
27862,04/24/2024,16:56:00,No injuries
27863,04/24/2024,09:05:00,Injured
27864,04/24/2024,13:40:00,Injured
27865,04/24/2024,12:23:00,No injuries
27866,04/24/2024,00:00:00,Injured
27867,04/24/2024,18:15:00,No injuries
27868,04/24/2024,02:20:00,No injuries
27869,04/24/2024,21:00:00,Injured
27870,04/24/2024,21:30:00,No injuries
27871,04/24/2024,20:45:00,Injured
27872,04/24/2024,11:00:00,No injuries
27873,04/24/2024,08:55:00,Injured
27874,04/24/2024,17:30:00,Injured
27875,04/24/2024,09:12:00,No injuries
27876,04/24/2024,11:35:00,No injuries
27877,04/24/2024,15:00:00,Injured
27878,04/24/2024,11:29:00,No injuries
27879,04/24/2024,13:51:00,No injuries
27880,04/24/2024,19:48:00,Injured
27881,04/24/2024,06:41:00,No injuries
27882,04/24/2024,18:15:00,No injuries
27883,04/24/2024,20:16:00,Injured
27884,04/24/2024,10:05:00,No injuries
27885,04/24/2024,11:43:00,No injuries
27886,04/24/2024,23:30:00,No injuries
27887,04/24/2024,08:25:00,Injured
27888,04/24/2024,16:18:00,No injuries
27889,04/24/2024,13:40:00,No injuries
27890,04/24/2024,17:50:00,Injured
27891,04/24/2024,14:18:00,Injured
27892,04/24/2024,07:55:00,No injuries
27893,04/24/2024,23:00:00,Injured
27894,04/24/2024,09:00:00,No injuries
27895,04/24/2024,11:20:00,No injuries
27896,04/24/2024,21:40:00,No injuries
27897,04/24/2024,21:51:00,Injured
27898,04/24/2024,20:00:00,No injuries
27899,04/24/2024,15:32:00,Injured
27900,04/24/2024,23:15:00,Injured
27901,04/24/2024,13:00:00,No injuries
27902,04/24/2024,16:00:00,No injuries
27903,04/24/2024,17:45:00,No injuries
27904,04/24/2024,10:10:00,No injuries
27905,04/24/2024,10:15:00,No injuries
27906,04/24/2024,19:02:00,Injured
27907,04/24/2024,00:00:00,Injured
27908,04/24/2024,15:58:00,Injured
27909,04/24/2024,16:44:00,No injuries
27910,04/24/2024,19:00:00,No injuries
27911,04/24/2024,05:55:00,No injuries
27912,04/24/2024,06:50:00,Injured
27913,04/24/2024,12:00:00,Injured
27914,04/24/2024,11:09:00,Injured
27915,04/24/2024,07:00:00,No injuries
27916,04/24/2024,20:44:00,Injured
27917,04/24/2024,20:14:00,No injuries
27918,04/24/2024,08:15:00,No injuries
27919,04/24/2024,19:20:00,No injuries
27920,04/24/2024,10:37:00,No injuries
27921,04/24/2024,06:50:00,No injuries
27922,04/24/2024,00:56:00,No injuries
27923,04/24/2024,21:30:00,No injuries
27924,04/24/2024,18:15:00,No injuries
27925,04/24/2024,07:59:00,Injured
27926,04/24/2024,14:26:00,No injuries
27927,04/24/2024,22:50:00,No injuries
27928,04/24/2024,07:30:00,No injuries
27929,04/24/2024,19:33:00,Injured
27930,04/24/2024,18:52:00,Injured
27931,04/24/2024,12:31:00,Injured
27932,04/24/2024,09:10:00,No injuries
27933,04/24/2024,14:05:00,Injured
27934,04/24/2024,06:30:00,Injured
27935,04/24/2024,19:20:00,No injuries
27936,04/24/2024,00:37:00,No injuries
27937,04/24/2024,22:30:00,No injuries
27938,04/24/2024,18:10:00,No injuries
27939,04/24/2024,18:30:00,No injuries
27940,04/24/2024,17:15:00,Injured
27941,04/24/2024,02:50:00,Injured
27942,04/24/2024,16:38:00,Injured
27943,04/24/2024,12:00:00,No injuries
27944,04/24/2024,20:14:00,Injured
27945,04/24/2024,19:44:00,Injured
27946,04/24/2024,08:30:00,No injuries
27947,04/24/2024,19:55:00,No injuries
27948,04/24/2024,13:40:00,Injured
27949,04/24/2024,17:50:00,Injured
27950,04/24/2024,15:30:00,No injuries
27951,04/24/2024,18:25:00,No injuries
27952,04/24/2024,19:01:00,Injured
27953,04/24/2024,07:48:00,Injured
27954,04/24/2024,12:16:00,No injuries
27955,04/24/2024,07:58:00,Injured
27956,04/24/2024,16:10:00,No injuries
27957,04/24/2024,09:15:00,Injured
27958,04/24/2024,10:30:00,No injuries
27959,04/24/2024,20:29:00,Injured
27960,04/24/2024,15:09:00,Injured
27961,04/24/2024,21:20:00,Injured
27962,04/24/2024,21:30:00,Injured
27963,04/24/2024,14:02:00,Injured
27964,04/24/2024,13:50:00,Injured
27965,04/24/2024,14:15:00,Injured
27966,04/24/2024,17:05:00,No injuries
27967,04/24/2024,11:39:00,No injuries
27968,04/24/2024,19:28:00,No injuries
27969,04/24/2024,11:48:00,No injuries
27970,04/24/2024,03:03:00,No injuries
27971,04/24/2024,07:50:00,No injuries
27972,04/24/2024,11:15:00,No injuries
27973,04/24/2024,21:53:00,Injured
27974,04/24/2024,11:53:00,No injuries
27975,04/24/2024,06:30:00,Injured
27976,04/24/2024,16:05:00,Injured
27977,04/24/2024,22:15:00,Injured
27978,04/24/2024,15:45:00,No injuries
27979,04/24/2024,19:30:00,Injured
27980,04/24/2024,06:33:00,Injured
27981,04/24/2024,16:40:00,No injuries
27982,04/24/2024,13:14:00,No injuries
27983,04/24/2024,14:23:00,Injured
27984,04/24/2024,19:07:00,No injuries
27985,04/24/2024,12:14:00,No injuries
27986,04/24/2024,18:00:00,Injured
27987,04/24/2024,15:31:00,Injured
27988,04/24/2024,18:58:00,Injured
27989,04/24/2024,01:45:00,No injuries
27990,04/24/2024,11:14:00,Injured
27991,04/24/2024,20:05:00,Injured
27992,04/24/2024,17:15:00,No injuries
27993,04/24/2024,12:17:00,Injured
27994,04/24/2024,07:33:00,Injured
27995,04/24/2024,17:10:00,No injuries
27996,04/24/2024,17:25:00,No injuries
27997,04/24/2024,16:00:00,Injured
27998,04/24/2024,12:56:00,Injured
27999,04/24/2024,14:55:00,Injured
28000,04/24/2024,16:15:00,No injuries
28001,04/24/2024,08:41:00,No injuries
28002,04/24/2024,15:00:00,No injuries
28003,04/24/2024,07:50:00,No injuries
28004,04/24/2024,11:00:00,No injuries
28005,04/24/2024,17:29:00,Injured
28006,04/24/2024,09:39:00,No injuries
28007,04/24/2024,20:11:00,No injuries
28008,04/24/2024,10:54:00,Injured
28009,04/24/2024,16:55:00,No injuries
28010,04/24/2024,18:10:00,Injured
28011,04/24/2024,22:10:00,No injuries
28012,04/24/2024,15:51:00,No injuries
28013,04/24/2024,12:30:00,Injured
28014,04/24/2024,05:00:00,No injuries
28015,04/24/2024,13:30:00,No injuries
28016,04/24/2024,20:45:00,Injured
28017,04/24/2024,12:55:00,Injured
28018,04/24/2024,16:15:00,Injured
28019,04/24/2024,13:34:00,Injured
28020,04/24/2024,16:42:00,No injuries
28021,04/24/2024,22:28:00,Injured
28022,04/24/2024,09:26:00,Injured
28023,04/24/2024,03:05:00,No injuries
28024,04/24/2024,01:12:00,No injuries
28025,04/24/2024,14:30:00,No injuries
28026,04/24/2024,12:45:00,Injured
28027,04/24/2024,23:13:00,Injured
28028,04/24/2024,09:16:00,No injuries
28029,04/24/2024,17:10:00,No injuries
28030,04/24/2024,11:50:00,Injured
28031,04/24/2024,12:30:00,Injured
28032,04/24/2024,15:41:00,Injured
28033,04/24/2024,18:34:00,Injured
28034,04/24/2024,20:00:00,No injuries
28035,04/24/2024,00:00:00,No injuries
28036,04/24/2024,16:35:00,Injured
28037,04/24/2024,09:35:00,Injured
28038,04/25/2024,17:35:00,Injured
28039,04/25/2024,10:00:00,No injuries
28040,04/25/2024,10:35:00,Injured
28041,04/25/2024,23:01:00,Injured
28042,04/25/2024,02:45:00,No injuries
28043,04/25/2024,13:19:00,No injuries
28044,04/25/2024,10:45:00,No injuries
28045,04/25/2024,21:11:00,No injuries
28046,04/25/2024,00:00:00,No injuries
28047,04/25/2024,09:16:00,Injured
28048,04/25/2024,21:19:00,No injuries
28049,04/25/2024,12:30:00,No injuries
28050,04/25/2024,10:20:00,No injuries
28051,04/25/2024,18:35:00,No injuries
28052,04/25/2024,23:50:00,No injuries
28053,04/25/2024,12:00:00,Injured
28054,04/25/2024,01:01:00,No injuries
28055,04/25/2024,16:15:00,Injured
28056,04/25/2024,10:00:00,No injuries
28057,04/25/2024,09:06:00,Injured
28058,04/25/2024,09:35:00,Injured
28059,04/25/2024,07:50:00,No injuries
28060,04/25/2024,17:50:00,Injured
28061,04/25/2024,17:05:00,No injuries
28062,04/25/2024,19:30:00,No injuries
28063,04/25/2024,12:41:00,Injured
28064,04/25/2024,23:00:00,Injured
28065,04/25/2024,18:31:00,Injured
28066,04/25/2024,07:00:00,No injuries
28067,04/25/2024,20:25:00,Injured
28068,04/25/2024,16:30:00,Injured
28069,04/25/2024,15:24:00,Injured
28070,04/25/2024,00:25:00,No injuries
28071,04/25/2024,10:37:00,Injured
28072,04/25/2024,17:35:00,No injuries
28073,04/25/2024,18:30:00,No injuries
28074,04/25/2024,16:50:00,Injured
28075,04/25/2024,17:45:00,Injured
28076,04/25/2024,12:10:00,Injured
28077,04/25/2024,08:28:00,Injured
28078,04/25/2024,22:05:00,Injured
28079,04/25/2024,02:05:00,No injuries
28080,04/25/2024,20:48:00,No injuries
28081,04/25/2024,08:00:00,Injured
28082,04/25/2024,10:30:00,No injuries
28083,04/25/2024,03:45:00,Injured
28084,04/25/2024,18:40:00,Injured
28085,04/25/2024,16:24:00,Deadly
28086,04/25/2024,22:15:00,Injured
28087,04/25/2024,06:05:00,Injured
28088,04/25/2024,18:12:00,Injured
28089,04/25/2024,22:30:00,No injuries
28090,04/25/2024,15:15:00,No injuries
28091,04/25/2024,14:15:00,Injured
28092,04/25/2024,18:55:00,Injured
28093,04/25/2024,19:15:00,Injured
28094,04/25/2024,17:57:00,Injured
28095,04/25/2024,18:13:00,No injuries
28096,04/25/2024,18:14:00,No injuries
28097,04/25/2024,19:24:00,Injured
28098,04/25/2024,13:15:00,Injured
28099,04/25/2024,10:19:00,Injured
28100,04/25/2024,09:00:00,No injuries
28101,04/25/2024,09:40:00,Injured
28102,04/25/2024,12:00:00,Injured
28103,04/25/2024,10:49:00,Injured
28104,04/25/2024,11:52:00,Injured
28105,04/25/2024,05:45:00,Injured
28106,04/25/2024,15:00:00,Injured
28107,04/25/2024,22:00:00,No injuries
28108,04/25/2024,21:57:00,Injured
28109,04/25/2024,14:49:00,No injuries
28110,04/25/2024,09:29:00,No injuries
28111,04/25/2024,21:12:00,Injured
28112,04/25/2024,14:58:00,Injured
28113,04/25/2024,17:00:00,No injuries
28114,04/25/2024,00:40:00,Injured
28115,04/25/2024,11:20:00,No injuries
28116,04/25/2024,09:28:00,No injuries
28117,04/25/2024,05:17:00,Injured
28118,04/25/2024,04:59:00,No injuries
28119,04/25/2024,20:50:00,No injuries
28120,04/25/2024,20:20:00,No injuries
28121,04/25/2024,00:20:00,No injuries
28122,04/25/2024,12:40:00,No injuries
28123,04/25/2024,11:15:00,No injuries
28124,04/25/2024,11:53:00,No injuries
28125,04/25/2024,17:36:00,No injuries
28126,04/25/2024,16:35:00,Injured
28127,04/25/2024,16:17:00,No injuries
28128,04/25/2024,16:50:00,Injured
28129,04/25/2024,13:40:00,Injured
28130,04/25/2024,15:15:00,No injuries
28131,04/25/2024,18:47:00,No injuries
28132,04/25/2024,16:41:00,Injured
28133,04/25/2024,11:53:00,No injuries
28134,04/25/2024,12:56:00,No injuries
28135,04/25/2024,05:30:00,No injuries
28136,04/25/2024,07:27:00,No injuries
28137,04/25/2024,07:10:00,Injured
28138,04/25/2024,22:49:00,Injured
28139,04/25/2024,15:00:00,Injured
28140,04/25/2024,17:52:00,Injured
28141,04/25/2024,16:30:00,No injuries
28142,04/25/2024,12:28:00,Injured
28143,04/25/2024,15:05:00,No injuries
28144,04/25/2024,11:56:00,Injured
28145,04/25/2024,11:35:00,No injuries
28146,04/25/2024,18:40:00,No injuries
28147,04/25/2024,09:25:00,No injuries
28148,04/25/2024,13:11:00,No injuries
28149,04/25/2024,07:39:00,No injuries
28150,04/25/2024,21:49:00,No injuries
28151,04/25/2024,00:00:00,No injuries
28152,04/25/2024,13:27:00,No injuries
28153,04/25/2024,17:30:00,No injuries
28154,04/25/2024,02:02:00,No injuries
28155,04/25/2024,09:37:00,Injured
28156,04/25/2024,05:55:00,Injured
28157,04/25/2024,18:20:00,No injuries
28158,04/25/2024,17:48:00,No injuries
28159,04/25/2024,05:06:00,Injured
28160,04/25/2024,08:00:00,No injuries
28161,04/25/2024,19:39:00,No injuries
28162,04/25/2024,13:30:00,Injured
28163,04/25/2024,14:20:00,No injuries
28164,04/25/2024,19:42:00,No injuries
28165,04/25/2024,13:41:00,Injured
28166,04/25/2024,14:20:00,No injuries
28167,04/25/2024,10:30:00,Injured
28168,04/25/2024,00:56:00,No injuries
28169,04/25/2024,10:55:00,No injuries
28170,04/25/2024,08:24:00,Injured
28171,04/25/2024,06:06:00,No injuries
28172,04/25/2024,09:46:00,Injured
28173,04/25/2024,14:05:00,Injured
28174,04/25/2024,12:00:00,Injured
28175,04/25/2024,21:03:00,No injuries
28176,04/25/2024,03:55:00,No injuries
28177,04/25/2024,11:30:00,No injuries
28178,04/25/2024,15:31:00,Injured
28179,04/25/2024,23:21:00,No injuries
28180,04/25/2024,16:55:00,No injuries
28181,04/25/2024,10:10:00,Injured
28182,04/25/2024,22:05:00,Injured
28183,04/25/2024,15:55:00,Injured
28184,04/25/2024,18:48:00,Injured
28185,04/25/2024,20:10:00,Injured
28186,04/25/2024,14:10:00,No injuries
28187,04/25/2024,22:45:00,Injured
28188,04/25/2024,21:50:00,Injured
28189,04/25/2024,20:45:00,Injured
28190,04/25/2024,22:21:00,No injuries
28191,04/25/2024,06:00:00,No injuries
28192,04/25/2024,17:15:00,No injuries
28193,04/25/2024,12:05:00,No injuries
28194,04/25/2024,12:40:00,No injuries
28195,04/25/2024,22:40:00,Injured
28196,04/25/2024,12:45:00,No injuries
28197,04/25/2024,03:35:00,Injured
28198,04/25/2024,15:35:00,No injuries
28199,04/25/2024,07:00:00,No injuries
28200,04/25/2024,04:47:00,No injuries
28201,04/25/2024,17:37:00,No injuries
28202,04/25/2024,17:00:00,No injuries
28203,04/25/2024,11:07:00,No injuries
28204,04/25/2024,10:50:00,No injuries
28205,04/25/2024,18:54:00,No injuries
28206,04/25/2024,21:50:00,Injured
28207,04/25/2024,17:20:00,No injuries
28208,04/25/2024,15:00:00,No injuries
28209,04/25/2024,09:00:00,No injuries
28210,04/25/2024,09:18:00,No injuries
28211,04/25/2024,18:25:00,No injuries
28212,04/25/2024,07:00:00,No injuries
28213,04/25/2024,15:20:00,Injured
28214,04/25/2024,18:58:00,Injured
